lr-AdamW/pg1,lr-AdamW/pg2,step,train_loss,epoch,valid_loss_epoch,valid_mse_epoch,valid_mae_epoch,valid_corr_nino3.4_epoch,valid_corr_nino3.4_weighted_epoch,valid_nino_rmse_epoch,test_mse_epoch,test_mae_epoch,test_corr_nino3.4_epoch,test_corr_nino3.4_weighted_epoch,test_nino_rmse_epoch
9.89017148012273e-05,9.89017148012273e-05,20735,,,,,,,,,,,,,
,,20735,0.000358513614628464,25,,,,,,,,,,,
9.88608365433611e-05,9.88608365433611e-05,20816,,,,,,,,,,,,,
9.88608365433611e-05,9.88608365433611e-05,20816,,,,,,,,,,,,,
,,20816,0.00039682697388343513,25,,,,,,,,,,,
9.881922014552035e-05,9.881922014552035e-05,20897,,,,,,,,,,,,,
9.881922014552035e-05,9.881922014552035e-05,20897,,,,,,,,,,,,,
,,20897,0.0003616321482695639,25,,,,,,,,,,,
9.877686623704746e-05,9.877686623704746e-05,20978,,,,,,,,,,,,,
9.877686623704746e-05,9.877686623704746e-05,20978,,,,,,,,,,,,,
,,20978,0.0003801597049459815,25,,,,,,,,,,,
9.873377545843778e-05,9.873377545843778e-05,21059,,,,,,,,,,,,,
9.873377545843778e-05,9.873377545843778e-05,21059,,,,,,,,,,,,,
,,21059,0.00039059636765159667,25,,,,,,,,,,,
9.86899484613299e-05,9.86899484613299e-05,21140,,,,,,,,,,,,,
9.86899484613299e-05,9.86899484613299e-05,21140,,,,,,,,,,,,,
,,21140,0.0003825114108622074,25,,,,,,,,,,,
9.864538590849602e-05,9.864538590849602e-05,21221,,,,,,,,,,,,,
9.864538590849602e-05,9.864538590849602e-05,21221,,,,,,,,,,,,,
,,21221,0.00036855723010376096,25,,,,,,,,,,,
9.860008847383148e-05,9.860008847383148e-05,21302,,,,,,,,,,,,,
9.860008847383148e-05,9.860008847383148e-05,21302,,,,,,,,,,,,,
,,21302,0.00036352986353449523,26,,,,,,,,,,,
9.855405684234498e-05,9.855405684234498e-05,21383,,,,,,,,,,,,,
9.855405684234498e-05,9.855405684234498e-05,21383,,,,,,,,,,,,,
,,21383,0.00036751097650267184,26,,,,,,,,,,,
9.8507291710148e-05,9.8507291710148e-05,21464,,,,,,,,,,,,,
9.8507291710148e-05,9.8507291710148e-05,21464,,,,,,,,,,,,,
,,21464,0.0003629386192187667,26,,,,,,,,,,,
9.845979378444464e-05,9.845979378444464e-05,21545,,,,,,,,,,,,,
9.845979378444464e-05,9.845979378444464e-05,21545,,,,,,,,,,,,,
,,21545,0.00034226293792016804,26,,,,,,,,,,,
9.841156378352029e-05,9.841156378352029e-05,21626,,,,,,,,,,,,,
9.841156378352029e-05,9.841156378352029e-05,21626,,,,,,,,,,,,,
,,21626,0.00035374207072891295,26,,,,,,,,,,,
9.836260243673122e-05,9.836260243673122e-05,21707,,,,,,,,,,,,,
9.836260243673122e-05,9.836260243673122e-05,21707,,,,,,,,,,,,,
,,21707,0.0003623807861004025,26,,,,,,,,,,,
9.83129104844937e-05,9.83129104844937e-05,21788,,,,,,,,,,,,,
9.83129104844937e-05,9.83129104844937e-05,21788,,,,,,,,,,,,,
,,21788,0.0003348564205225557,26,,,,,,,,,,,
9.826248867827204e-05,9.826248867827204e-05,21869,,,,,,,,,,,,,
9.826248867827204e-05,9.826248867827204e-05,21869,,,,,,,,,,,,,
,,21869,0.0003581303753890097,26,,,,,,,,,,,
9.821133778056823e-05,9.821133778056823e-05,21950,,,,,,,,,,,,,
9.821133778056823e-05,9.821133778056823e-05,21950,,,,,,,,,,,,,
,,21950,0.000309505732730031,26,,,,,,,,,,,
9.81594585649097e-05,9.81594585649097e-05,22031,,,,,,,,,,,,,
9.81594585649097e-05,9.81594585649097e-05,22031,,,,,,,,,,,,,
,,22031,0.0003247196727897972,26,,,,,,,,,,,
9.810685181583798e-05,9.810685181583798e-05,22112,,,,,,,,,,,,,
9.810685181583798e-05,9.810685181583798e-05,22112,,,,,,,,,,,,,
,,22112,0.00032079126685857773,27,,,,,,,,,,,
9.805351832889636e-05,9.805351832889636e-05,22193,,,,,,,,,,,,,
9.805351832889636e-05,9.805351832889636e-05,22193,,,,,,,,,,,,,
,,22193,0.0003409851633477956,27,,,,,,,,,,,
9.799945891061865e-05,9.799945891061865e-05,22274,,,,,,,,,,,,,
9.799945891061865e-05,9.799945891061865e-05,22274,,,,,,,,,,,,,
,,22274,0.0003781935665756464,27,,,,,,,,,,,
9.794467437851608e-05,9.794467437851608e-05,22355,,,,,,,,,,,,,
9.794467437851608e-05,9.794467437851608e-05,22355,,,,,,,,,,,,,
,,22355,0.0003802883729804307,27,,,,,,,,,,,
9.78891655610657e-05,9.78891655610657e-05,22436,,,,,,,,,,,,,
9.78891655610657e-05,9.78891655610657e-05,22436,,,,,,,,,,,,,
,,22436,0.0003537347656674683,27,,,,,,,,,,,
9.783293329769738e-05,9.783293329769738e-05,22517,,,,,,,,,,,,,
9.783293329769738e-05,9.783293329769738e-05,22517,,,,,,,,,,,,,
,,22517,0.000373094022506848,27,,,,,,,,,,,
9.777597843878146e-05,9.777597843878146e-05,22598,,,,,,,,,,,,,
9.777597843878146e-05,9.777597843878146e-05,22598,,,,,,,,,,,,,
,,22598,0.0003707011346705258,27,,,,,,,,,,,
9.77183018456155e-05,9.77183018456155e-05,22679,,,,,,,,,,,,,
9.77183018456155e-05,9.77183018456155e-05,22679,,,,,,,,,,,,,
,,22679,0.00034965359373018146,27,,,,,,,,,,,
9.765990439041153e-05,9.765990439041153e-05,22760,,,,,,,,,,,,,
9.765990439041153e-05,9.765990439041153e-05,22760,,,,,,,,,,,,,
,,22760,0.00035807417589239776,27,,,,,,,,,,,
9.760078695628285e-05,9.760078695628285e-05,22841,,,,,,,,,,,,,
9.760078695628285e-05,9.760078695628285e-05,22841,,,,,,,,,,,,,
,,22841,0.0003359840193297714,27,,,,,,,,,,,
9.75409504372305e-05,9.75409504372305e-05,22922,,,,,,,,,,,,,
9.75409504372305e-05,9.75409504372305e-05,22922,,,,,,,,,,,,,
,,22922,0.0003801796701736748,28,,,,,,,,,,,
9.748039573812994e-05,9.748039573812994e-05,23003,,,,,,,,,,,,,
9.748039573812994e-05,9.748039573812994e-05,23003,,,,,,,,,,,,,
,,23003,0.0003952745464630425,28,,,,,,,,,,,
9.741912377471721e-05,9.741912377471721e-05,23084,,,,,,,,,,,,,
9.741912377471721e-05,9.741912377471721e-05,23084,,,,,,,,,,,,,
,,23084,0.0003547781961970031,28,,,,,,,,,,,
9.735713547357528e-05,9.735713547357528e-05,23165,,,,,,,,,,,,,
9.735713547357528e-05,9.735713547357528e-05,23165,,,,,,,,,,,,,
,,23165,0.0003535801079124212,28,,,,,,,,,,,
9.729443177211965e-05,9.729443177211965e-05,23246,,,,,,,,,,,,,
9.729443177211965e-05,9.729443177211965e-05,23246,,,,,,,,,,,,,
,,23246,0.000363856932381168,28,,,,,,,,,,,
9.72310136185847e-05,9.72310136185847e-05,23327,,,,,,,,,,,,,
9.72310136185847e-05,9.72310136185847e-05,23327,,,,,,,,,,,,,
,,23327,0.0003523441555444151,28,,,,,,,,,,,
9.716688197200895e-05,9.716688197200895e-05,23408,,,,,,,,,,,,,
9.716688197200895e-05,9.716688197200895e-05,23408,,,,,,,,,,,,,
,,23408,0.0003716234059538692,28,,,,,,,,,,,
9.710203780222072e-05,9.710203780222072e-05,23489,,,,,,,,,,,,,
9.710203780222072e-05,9.710203780222072e-05,23489,,,,,,,,,,,,,
,,23489,0.0003445101319812238,28,,,,,,,,,,,
9.703648208982356e-05,9.703648208982356e-05,23570,,,,,,,,,,,,,
9.703648208982356e-05,9.703648208982356e-05,23570,,,,,,,,,,,,,
,,23570,0.00038331092218868434,28,,,,,,,,,,,
9.697021582618104e-05,9.697021582618104e-05,23651,,,,,,,,,,,,,
9.697021582618104e-05,9.697021582618104e-05,23651,,,,,,,,,,,,,
,,23651,0.0003599120827857405,28,,,,,,,,,,,
9.690324001340228e-05,9.690324001340228e-05,23732,,,,,,,,,,,,,
9.690324001340228e-05,9.690324001340228e-05,23732,,,,,,,,,,,,,
,,23732,0.0003381006245035678,29,,,,,,,,,,,
9.683555566432634e-05,9.683555566432634e-05,23813,,,,,,,,,,,,,
9.683555566432634e-05,9.683555566432634e-05,23813,,,,,,,,,,,,,
,,23813,0.00035716802813112736,29,,,,,,,,,,,
9.676716380250713e-05,9.676716380250713e-05,23894,,,,,,,,,,,,,
9.676716380250713e-05,9.676716380250713e-05,23894,,,,,,,,,,,,,
,,23894,0.00034795975079759955,29,,,,,,,,,,,
9.669806546219796e-05,9.669806546219796e-05,23975,,,,,,,,,,,,,
9.669806546219796e-05,9.669806546219796e-05,23975,,,,,,,,,,,,,
,,23975,0.0003536329895723611,29,,,,,,,,,,,
9.66282616883357e-05,9.66282616883357e-05,24056,,,,,,,,,,,,,
9.66282616883357e-05,9.66282616883357e-05,24056,,,,,,,,,,,,,
,,24056,0.00036659682518802583,29,,,,,,,,,,,
9.655775353652528e-05,9.655775353652528e-05,24137,,,,,,,,,,,,,
9.655775353652528e-05,9.655775353652528e-05,24137,,,,,,,,,,,,,
,,24137,0.0003765368019230664,29,,,,,,,,,,,
9.64865420730235e-05,9.64865420730235e-05,24218,,,,,,,,,,,,,
9.64865420730235e-05,9.64865420730235e-05,24218,,,,,,,,,,,,,
,,24218,0.0003699450462590903,29,,,,,,,,,,,
9.641462837472294e-05,9.641462837472294e-05,24299,,,,,,,,,,,,,
9.641462837472294e-05,9.641462837472294e-05,24299,,,,,,,,,,,,,
,,24299,0.000370492140064016,29,,,,,,,,,,,
9.634201352913562e-05,9.634201352913562e-05,24380,,,,,,,,,,,,,
9.634201352913562e-05,9.634201352913562e-05,24380,,,,,,,,,,,,,
,,24380,0.0003650624421425164,29,,,,,,,,,,,
9.62686986343768e-05,9.62686986343768e-05,24461,,,,,,,,,,,,,
9.62686986343768e-05,9.62686986343768e-05,24461,,,,,,,,,,,,,
,,24461,0.00039525271859019995,29,,,,,,,,,,,
,,24539,,29,-0.6140854358673096,0.0002766196266748011,0.011370058171451092,0.6140854358673096,1.7166526317596436,0.5547256469726562,,,,,
9.619468479914806e-05,9.619468479914806e-05,24542,,,,,,,,,,,,,
9.619468479914806e-05,9.619468479914806e-05,24542,,,,,,,,,,,,,
,,24542,0.00033401884138584137,30,,,,,,,,,,,
9.61199731427207e-05,9.61199731427207e-05,24623,,,,,,,,,,,,,
9.61199731427207e-05,9.61199731427207e-05,24623,,,,,,,,,,,,,
,,24623,0.00038670768844895065,30,,,,,,,,,,,
9.604456479491891e-05,9.604456479491891e-05,24704,,,,,,,,,,,,,
9.604456479491891e-05,9.604456479491891e-05,24704,,,,,,,,,,,,,
,,24704,0.0003674593463074416,30,,,,,,,,,,,
9.596846089610257e-05,9.596846089610257e-05,24785,,,,,,,,,,,,,
9.596846089610257e-05,9.596846089610257e-05,24785,,,,,,,,,,,,,
,,24785,0.00034360712743364275,30,,,,,,,,,,,
9.589166259714976e-05,9.589166259714976e-05,24866,,,,,,,,,,,,,
9.589166259714976e-05,9.589166259714976e-05,24866,,,,,,,,,,,,,
,,24866,0.0003886547638103366,30,,,,,,,,,,,
9.581417105943982e-05,9.581417105943982e-05,24947,,,,,,,,,,,,,
9.581417105943982e-05,9.581417105943982e-05,24947,,,,,,,,,,,,,
,,24947,0.000386592437280342,30,,,,,,,,,,,
9.573598745483555e-05,9.573598745483555e-05,25028,,,,,,,,,,,,,
9.573598745483555e-05,9.573598745483555e-05,25028,,,,,,,,,,,,,
,,25028,0.0003482175525277853,30,,,,,,,,,,,
9.56571129656655e-05,9.56571129656655e-05,25109,,,,,,,,,,,,,
9.56571129656655e-05,9.56571129656655e-05,25109,,,,,,,,,,,,,
,,25109,0.00040102528873831034,30,,,,,,,,,,,
9.557754878470599e-05,9.557754878470599e-05,25190,,,,,,,,,,,,,
9.557754878470599e-05,9.557754878470599e-05,25190,,,,,,,,,,,,,
,,25190,0.0003739108215086162,30,,,,,,,,,,,
9.549729611516312e-05,9.549729611516312e-05,25271,,,,,,,,,,,,,
9.549729611516312e-05,9.549729611516312e-05,25271,,,,,,,,,,,,,
,,25271,0.0003654800821095705,30,,,,,,,,,,,
9.541635617065498e-05,9.541635617065498e-05,25352,,,,,,,,,,,,,
9.541635617065498e-05,9.541635617065498e-05,25352,,,,,,,,,,,,,
,,25352,0.0003803916333708912,30,,,,,,,,,,,
9.533473017519261e-05,9.533473017519261e-05,25433,,,,,,,,,,,,,
9.533473017519261e-05,9.533473017519261e-05,25433,,,,,,,,,,,,,
,,25433,0.00031519352342002094,31,,,,,,,,,,,
9.5252419363162e-05,9.5252419363162e-05,25514,,,,,,,,,,,,,
9.5252419363162e-05,9.5252419363162e-05,25514,,,,,,,,,,,,,
,,25514,0.00033111925586126745,31,,,,,,,,,,,
9.516942497930523e-05,9.516942497930523e-05,25595,,,,,,,,,,,,,
9.516942497930523e-05,9.516942497930523e-05,25595,,,,,,,,,,,,,
,,25595,0.0003502091276459396,31,,,,,,,,,,,
9.508574827870163e-05,9.508574827870163e-05,25676,,,,,,,,,,,,,
9.508574827870163e-05,9.508574827870163e-05,25676,,,,,,,,,,,,,
,,25676,0.0003450073709245771,31,,,,,,,,,,,
9.500139052674872e-05,9.500139052674872e-05,25757,,,,,,,,,,,,,
9.500139052674872e-05,9.500139052674872e-05,25757,,,,,,,,,,,,,
,,25757,0.000351057416992262,31,,,,,,,,,,,
9.491635299914346e-05,9.491635299914346e-05,25838,,,,,,,,,,,,,
9.491635299914346e-05,9.491635299914346e-05,25838,,,,,,,,,,,,,
,,25838,0.00036104285391047597,31,,,,,,,,,,,
9.483063698186249e-05,9.483063698186249e-05,25919,,,,,,,,,,,,,
9.483063698186249e-05,9.483063698186249e-05,25919,,,,,,,,,,,,,
,,25919,0.00032635897514410317,31,,,,,,,,,,,
9.474424377114292e-05,9.474424377114292e-05,26000,,,,,,,,,,,,,
9.474424377114292e-05,9.474424377114292e-05,26000,,,,,,,,,,,,,
,,26000,0.00034853670513257384,31,,,,,,,,,,,
9.465717467346274e-05,9.465717467346274e-05,26081,,,,,,,,,,,,,
9.465717467346274e-05,9.465717467346274e-05,26081,,,,,,,,,,,,,
,,26081,0.0003744731657207012,31,,,,,,,,,,,
9.456943100552108e-05,9.456943100552108e-05,26162,,,,,,,,,,,,,
9.456943100552108e-05,9.456943100552108e-05,26162,,,,,,,,,,,,,
,,26162,0.0003116684383712709,31,,,,,,,,,,,
9.448101409421799e-05,9.448101409421799e-05,26243,,,,,,,,,,,,,
9.448101409421799e-05,9.448101409421799e-05,26243,,,,,,,,,,,,,
,,26243,0.00033672875724732876,32,,,,,,,,,,,
9.439192527663482e-05,9.439192527663482e-05,26324,,,,,,,,,,,,,
9.439192527663482e-05,9.439192527663482e-05,26324,,,,,,,,,,,,,
,,26324,0.00036164565244689584,32,,,,,,,,,,,
9.43021659000138e-05,9.43021659000138e-05,26405,,,,,,,,,,,,,
9.43021659000138e-05,9.43021659000138e-05,26405,,,,,,,,,,,,,
,,26405,0.00040171085856854916,32,,,,,,,,,,,
9.421173732173756e-05,9.421173732173756e-05,26486,,,,,,,,,,,,,
9.421173732173756e-05,9.421173732173756e-05,26486,,,,,,,,,,,,,
,,26486,0.00031859855516813695,32,,,,,,,,,,,
9.412064090930872e-05,9.412064090930872e-05,26567,,,,,,,,,,,,,
9.412064090930872e-05,9.412064090930872e-05,26567,,,,,,,,,,,,,
,,26567,0.0003543473139870912,32,,,,,,,,,,,
9.402887804032934e-05,9.402887804032934e-05,26648,,,,,,,,,,,,,
9.402887804032934e-05,9.402887804032934e-05,26648,,,,,,,,,,,,,
,,26648,0.0003438484272919595,32,,,,,,,,,,,
9.393645010247962e-05,9.393645010247962e-05,26729,,,,,,,,,,,,,
9.393645010247962e-05,9.393645010247962e-05,26729,,,,,,,,,,,,,
,,26729,0.00033111986704170704,32,,,,,,,,,,,
9.384335849349764e-05,9.384335849349764e-05,26810,,,,,,,,,,,,,
9.384335849349764e-05,9.384335849349764e-05,26810,,,,,,,,,,,,,
,,26810,0.00035272486275061965,32,,,,,,,,,,,
9.37496046211576e-05,9.37496046211576e-05,26891,,,,,,,,,,,,,
9.37496046211576e-05,9.37496046211576e-05,26891,,,,,,,,,,,,,
,,26891,0.0003249163564760238,32,,,,,,,,,,,
9.36551899032487e-05,9.36551899032487e-05,26972,,,,,,,,,,,,,
9.36551899032487e-05,9.36551899032487e-05,26972,,,,,,,,,,,,,
,,26972,0.0003809212939813733,32,,,,,,,,,,,
9.356011576755391e-05,9.356011576755391e-05,27053,,,,,,,,,,,,,
9.356011576755391e-05,9.356011576755391e-05,27053,,,,,,,,,,,,,
,,27053,0.00033369087032042444,33,,,,,,,,,,,
9.346438365182809e-05,9.346438365182809e-05,27134,,,,,,,,,,,,,
9.346438365182809e-05,9.346438365182809e-05,27134,,,,,,,,,,,,,
,,27134,0.0003550111432559788,33,,,,,,,,,,,
9.336799500377652e-05,9.336799500377652e-05,27215,,,,,,,,,,,,,
9.336799500377652e-05,9.336799500377652e-05,27215,,,,,,,,,,,,,
,,27215,0.0003428455675020814,33,,,,,,,,,,,
9.32709512810328e-05,9.32709512810328e-05,27296,,,,,,,,,,,,,
9.32709512810328e-05,9.32709512810328e-05,27296,,,,,,,,,,,,,
,,27296,0.00037290743784978986,33,,,,,,,,,,,
9.317325395113662e-05,9.317325395113662e-05,27377,,,,,,,,,,,,,
9.317325395113662e-05,9.317325395113662e-05,27377,,,,,,,,,,,,,
,,27377,0.00030018118559382856,33,,,,,,,,,,,
9.307490449151223e-05,9.307490449151223e-05,27458,,,,,,,,,,,,,
9.307490449151223e-05,9.307490449151223e-05,27458,,,,,,,,,,,,,
,,27458,0.0003558343159966171,33,,,,,,,,,,,
9.297590438944545e-05,9.297590438944545e-05,27539,,,,,,,,,,,,,
9.297590438944545e-05,9.297590438944545e-05,27539,,,,,,,,,,,,,
,,27539,0.0003811402420978993,33,,,,,,,,,,,
9.287625514206155e-05,9.287625514206155e-05,27620,,,,,,,,,,,,,
9.287625514206155e-05,9.287625514206155e-05,27620,,,,,,,,,,,,,
,,27620,0.0003634211316239089,33,,,,,,,,,,,
9.277595825630238e-05,9.277595825630238e-05,27701,,,,,,,,,,,,,
9.277595825630238e-05,9.277595825630238e-05,27701,,,,,,,,,,,,,
,,27701,0.0003344216092955321,33,,,,,,,,,,,
9.267501524890357e-05,9.267501524890357e-05,27782,,,,,,,,,,,,,
9.267501524890357e-05,9.267501524890357e-05,27782,,,,,,,,,,,,,
,,27782,0.0003581431519705802,33,,,,,,,,,,,
9.257342764637192e-05,9.257342764637192e-05,27863,,,,,,,,,,,,,
9.257342764637192e-05,9.257342764637192e-05,27863,,,,,,,,,,,,,
,,27863,0.0003642232622951269,34,,,,,,,,,,,
9.247119698496195e-05,9.247119698496195e-05,27944,,,,,,,,,,,,,
9.247119698496195e-05,9.247119698496195e-05,27944,,,,,,,,,,,,,
,,27944,0.00034465163480490446,34,,,,,,,,,,,
9.236832481065284e-05,9.236832481065284e-05,28025,,,,,,,,,,,,,
9.236832481065284e-05,9.236832481065284e-05,28025,,,,,,,,,,,,,
,,28025,0.00036601844476535916,34,,,,,,,,,,,
9.226481267912511e-05,9.226481267912511e-05,28106,,,,,,,,,,,,,
9.226481267912511e-05,9.226481267912511e-05,28106,,,,,,,,,,,,,
,,28106,0.0003180487547069788,34,,,,,,,,,,,
9.216066215573686e-05,9.216066215573686e-05,28187,,,,,,,,,,,,,
9.216066215573686e-05,9.216066215573686e-05,28187,,,,,,,,,,,,,
,,28187,0.0003412010846659541,34,,,,,,,,,,,
9.205587481550037e-05,9.205587481550037e-05,28268,,,,,,,,,,,,,
9.205587481550037e-05,9.205587481550037e-05,28268,,,,,,,,,,,,,
,,28268,0.0003997088351752609,34,,,,,,,,,,,
9.195045224305804e-05,9.195045224305804e-05,28349,,,,,,,,,,,,,
9.195045224305804e-05,9.195045224305804e-05,28349,,,,,,,,,,,,,
,,28349,0.0003548754320945591,34,,,,,,,,,,,
9.184439603265869e-05,9.184439603265869e-05,28430,,,,,,,,,,,,,
9.184439603265869e-05,9.184439603265869e-05,28430,,,,,,,,,,,,,
,,28430,0.00037900215829722583,34,,,,,,,,,,,
9.173770778813328e-05,9.173770778813328e-05,28511,,,,,,,,,,,,,
9.173770778813328e-05,9.173770778813328e-05,28511,,,,,,,,,,,,,
,,28511,0.00031036115251481533,34,,,,,,,,,,,
9.163038912287043e-05,9.163038912287043e-05,28592,,,,,,,,,,,,,
9.163038912287043e-05,9.163038912287043e-05,28592,,,,,,,,,,,,,
,,28592,0.0003357908281031996,34,,,,,,,,,,,
,,28629,,34,-0.5904676914215088,0.00027883631992153823,0.011441277340054512,0.5904676914215088,1.624406337738037,0.5737100839614868,,,,,
9.15224416597927e-05,9.15224416597927e-05,28673,,,,,,,,,,,,,
9.15224416597927e-05,9.15224416597927e-05,28673,,,,,,,,,,,,,
,,28673,0.00032892616582103074,35,,,,,,,,,,,
9.14138670313313e-05,9.14138670313313e-05,28754,,,,,,,,,,,,,
9.14138670313313e-05,9.14138670313313e-05,28754,,,,,,,,,,,,,
,,28754,0.00035601513809524477,35,,,,,,,,,,,
9.130466687940182e-05,9.130466687940182e-05,28835,,,,,,,,,,,,,
9.130466687940182e-05,9.130466687940182e-05,28835,,,,,,,,,,,,,
,,28835,0.00034013777622021735,35,,,,,,,,,,,
9.119484285537925e-05,9.119484285537925e-05,28916,,,,,,,,,,,,,
9.119484285537925e-05,9.119484285537925e-05,28916,,,,,,,,,,,,,
,,28916,0.0003792048373725265,35,,,,,,,,,,,
9.108439662007329e-05,9.108439662007329e-05,28997,,,,,,,,,,,,,
9.108439662007329e-05,9.108439662007329e-05,28997,,,,,,,,,,,,,
,,28997,0.000335383607307449,35,,,,,,,,,,,
9.097332984370261e-05,9.097332984370261e-05,29078,,,,,,,,,,,,,
9.097332984370261e-05,9.097332984370261e-05,29078,,,,,,,,,,,,,
,,29078,0.00038101308746263385,35,,,,,,,,,,,
9.086164420587037e-05,9.086164420587037e-05,29159,,,,,,,,,,,,,
9.086164420587037e-05,9.086164420587037e-05,29159,,,,,,,,,,,,,
,,29159,0.00036967056803405285,35,,,,,,,,,,,
9.074934139553819e-05,9.074934139553819e-05,29240,,,,,,,,,,,,,
9.074934139553819e-05,9.074934139553819e-05,29240,,,,,,,,,,,,,
,,29240,0.0003382696013431996,35,,,,,,,,,,,
9.063642311100099e-05,9.063642311100099e-05,29321,,,,,,,,,,,,,
9.063642311100099e-05,9.063642311100099e-05,29321,,,,,,,,,,,,,
,,29321,0.0003299018135294318,35,,,,,,,,,,,
9.052289105986118e-05,9.052289105986118e-05,29402,,,,,,,,,,,,,
9.052289105986118e-05,9.052289105986118e-05,29402,,,,,,,,,,,,,
,,29402,0.00031770384521223605,35,,,,,,,,,,,
9.040874695900263e-05,9.040874695900263e-05,29483,,,,,,,,,,,,,
9.040874695900263e-05,9.040874695900263e-05,29483,,,,,,,,,,,,,
,,29483,0.00034181191585958004,36,,,,,,,,,,,
9.029399253456517e-05,9.029399253456517e-05,29564,,,,,,,,,,,,,
9.029399253456517e-05,9.029399253456517e-05,29564,,,,,,,,,,,,,
,,29564,0.0003663554089143872,36,,,,,,,,,,,
9.017862952191812e-05,9.017862952191812e-05,29645,,,,,,,,,,,,,
9.017862952191812e-05,9.017862952191812e-05,29645,,,,,,,,,,,,,
,,29645,0.00035275419941172004,36,,,,,,,,,,,
9.006265966563404e-05,9.006265966563404e-05,29726,,,,,,,,,,,,,
9.006265966563404e-05,9.006265966563404e-05,29726,,,,,,,,,,,,,
,,29726,0.0003562057390809059,36,,,,,,,,,,,
8.994608471946266e-05,8.994608471946266e-05,29807,,,,,,,,,,,,,
8.994608471946266e-05,8.994608471946266e-05,29807,,,,,,,,,,,,,
,,29807,0.00036089844070374966,36,,,,,,,,,,,
8.982890644630409e-05,8.982890644630409e-05,29888,,,,,,,,,,,,,
8.982890644630409e-05,8.982890644630409e-05,29888,,,,,,,,,,,,,
,,29888,0.0003412766382098198,36,,,,,,,,,,,
8.971112661818218e-05,8.971112661818218e-05,29969,,,,,,,,,,,,,
8.971112661818218e-05,8.971112661818218e-05,29969,,,,,,,,,,,,,
,,29969,0.00033119841828010976,36,,,,,,,,,,,
8.959274701621782e-05,8.959274701621782e-05,30050,,,,,,,,,,,,,
8.959274701621782e-05,8.959274701621782e-05,30050,,,,,,,,,,,,,
,,30050,0.00033481541322544217,36,,,,,,,,,,,
8.947376943060178e-05,8.947376943060178e-05,30131,,,,,,,,,,,,,
8.947376943060178e-05,8.947376943060178e-05,30131,,,,,,,,,,,,,
,,30131,0.00036449229810386896,36,,,,,,,,,,,
8.935419566056805e-05,8.935419566056805e-05,30212,,,,,,,,,,,,,
8.935419566056805e-05,8.935419566056805e-05,30212,,,,,,,,,,,,,
,,30212,0.0003624391683842987,36,,,,,,,,,,,
8.923402751436636e-05,8.923402751436636e-05,30293,,,,,,,,,,,,,
8.923402751436636e-05,8.923402751436636e-05,30293,,,,,,,,,,,,,
,,30293,0.0003599659539759159,37,,,,,,,,,,,
8.911326680923477e-05,8.911326680923477e-05,30374,,,,,,,,,,,,,
8.911326680923477e-05,8.911326680923477e-05,30374,,,,,,,,,,,,,
,,30374,0.0003700452216435224,37,,,,,,,,,,,
8.899191537137234e-05,8.899191537137234e-05,30455,,,,,,,,,,,,,
8.899191537137234e-05,8.899191537137234e-05,30455,,,,,,,,,,,,,
,,30455,0.00032124327844940126,37,,,,,,,,,,,
8.886997503591154e-05,8.886997503591154e-05,30536,,,,,,,,,,,,,
8.886997503591154e-05,8.886997503591154e-05,30536,,,,,,,,,,,,,
,,30536,0.0003278298827353865,37,,,,,,,,,,,
8.874744764689024e-05,8.874744764689024e-05,30617,,,,,,,,,,,,,
8.874744764689024e-05,8.874744764689024e-05,30617,,,,,,,,,,,,,
,,30617,0.0003505992062855512,37,,,,,,,,,,,
8.862433505722419e-05,8.862433505722419e-05,30698,,,,,,,,,,,,,
8.862433505722419e-05,8.862433505722419e-05,30698,,,,,,,,,,,,,
,,30698,0.0003692425962071866,37,,,,,,,,,,,
8.850063912867863e-05,8.850063912867863e-05,30779,,,,,,,,,,,,,
8.850063912867863e-05,8.850063912867863e-05,30779,,,,,,,,,,,,,
,,30779,0.0003095476422458887,37,,,,,,,,,,,
8.837636173184052e-05,8.837636173184052e-05,30860,,,,,,,,,,,,,
8.837636173184052e-05,8.837636173184052e-05,30860,,,,,,,,,,,,,
,,30860,0.000336724566295743,37,,,,,,,,,,,
8.825150474608989e-05,8.825150474608989e-05,30941,,,,,,,,,,,,,
8.825150474608989e-05,8.825150474608989e-05,30941,,,,,,,,,,,,,
,,30941,0.00038268195930868387,37,,,,,,,,,,,
8.812607005957171e-05,8.812607005957171e-05,31022,,,,,,,,,,,,,
8.812607005957171e-05,8.812607005957171e-05,31022,,,,,,,,,,,,,
,,31022,0.0003398363187443465,37,,,,,,,,,,,
8.800005956916713e-05,8.800005956916713e-05,31103,,,,,,,,,,,,,
8.800005956916713e-05,8.800005956916713e-05,31103,,,,,,,,,,,,,
,,31103,0.00034498804598115385,38,,,,,,,,,,,
8.787347518046478e-05,8.787347518046478e-05,31184,,,,,,,,,,,,,
8.787347518046478e-05,8.787347518046478e-05,31184,,,,,,,,,,,,,
,,31184,0.0003548696404322982,38,,,,,,,,,,,
8.774631880773222e-05,8.774631880773222e-05,31265,,,,,,,,,,,,,
8.774631880773222e-05,8.774631880773222e-05,31265,,,,,,,,,,,,,
,,31265,0.00031622100505046546,38,,,,,,,,,,,
8.761859237388677e-05,8.761859237388677e-05,31346,,,,,,,,,,,,,
8.761859237388677e-05,8.761859237388677e-05,31346,,,,,,,,,,,,,
,,31346,0.0003382289141882211,38,,,,,,,,,,,
