lr-AdamW/pg1,lr-AdamW/pg2,step,train_loss,epoch,valid_mse_step,valid_mae_step,valid_ssim_step,valid_loss_epoch,valid_mse_epoch,valid_mae_epoch,valid_ssim_epoch,test_mse_step,test_mae_step,test_ssim_step,test_mse_epoch,test_mae_epoch,test_ssim_epoch
,,10968,,,22.571014404296875,58.8392219543457,0.9192073941230774,,,,,,,,,,
,,10969,,,27.576303482055664,66.78324890136719,0.9203704595565796,,,,,,,,,,
,,10970,,,21.421977996826172,57.47846603393555,0.9200456738471985,,,,,,,,,,
,,10971,,,23.493494033813477,61.36823654174805,0.9350162744522095,,,,,,,,,,
,,10972,,,19.429035186767578,56.657615661621094,0.9230740666389465,,,,,,,,,,
,,10973,,,20.965496063232422,56.87872314453125,0.9297513961791992,,,,,,,,,,
,,10974,,,10.500432968139648,37.79022216796875,0.9564647674560547,,,,,,,,,,
,,10975,,,19.216022491455078,58.06232452392578,0.9327219128608704,,,,,,,,,,
,,10976,,,28.701868057250977,73.21260833740234,0.9078153371810913,,,,,,,,,,
,,10977,,,24.617406845092773,59.8023567199707,0.9148801565170288,,,,,,,,,,
,,10978,,,24.116806030273438,60.8472785949707,0.9243853688240051,,,,,,,,,,
,,10979,,,23.889148712158203,63.80815887451172,0.930925190448761,,,,,,,,,,
,,10980,,,15.14274787902832,47.15990447998047,0.9509066343307495,,,,,,,,,,
,,10981,,,31.26263427734375,75.98343658447266,0.9086557626724243,,,,,,,,,,
,,10982,,,28.325902938842773,69.21448516845703,0.9187309145927429,,,,,,,,,,
,,10983,,,41.14556884765625,86.25853729248047,0.8983054161071777,,,,,,,,,,
,,10984,,,19.302532196044922,54.7473258972168,0.9429353475570679,,,,,,,,,,
,,10985,,,13.269659042358398,44.80326461791992,0.9531391859054565,,,,,,,,,,
,,10986,,,18.064382553100586,50.87507629394531,0.938332200050354,,,,,,,,,,
,,10987,,,18.638957977294922,53.17891311645508,0.9347653388977051,,,,,,,,,,
,,10988,,,25.95382308959961,65.82929229736328,0.9089688062667847,,,,,,,,,,
,,10989,,,16.919124603271484,50.631290435791016,0.9384981989860535,,,,,,,,,,
,,10990,,,19.561370849609375,53.43196487426758,0.9284677505493164,,,,,,,,,,
,,10991,,,18.618732452392578,52.243995666503906,0.9248006939888,,,,,,,,,,
,,10992,,,19.48741912841797,56.717010498046875,0.9409275054931641,,,,,,,,,,
,,10993,,,27.506113052368164,64.68062591552734,0.9300821423530579,,,,,,,,,,
,,10994,,,21.25260353088379,54.594398498535156,0.926162600517273,,,,,,,,,,
,,10995,,,28.2779483795166,70.00895690917969,0.926904022693634,,,,,,,,,,
,,10996,,,19.76631736755371,57.23408126831055,0.9317253232002258,,,,,,,,,,
,,10997,,,29.836017608642578,70.6171875,0.9136465191841125,,,,,,,,,,
,,10998,,,20.607688903808594,54.70136642456055,0.9305449724197388,,,,,,,,,,
,,10999,,,28.413524627685547,70.63541412353516,0.9013649225234985,,,,,,,,,,
,,27499,,43,,,,23.603349685668945,23.603349685668945,61.90976333618164,0.9225964546203613,,,,,,
0.0007934127650979005,0.0007934127650979005,27527,,,,,,,,,,,,,,,
0.0007934127650979005,0.0007934127650979005,27527,,,,,,,,,,,,,,,
0.0007934127650979005,0.0007934127650979005,27527,,,,,,,,,,,,,,,
0.0007934127650979005,0.0007934127650979005,27527,,,,,,,,,,,,,,,
0.0007934127650979005,0.0007934127650979005,27527,,,,,,,,,,,,,,,
0.0007934127650979005,0.0007934127650979005,27527,,,,,,,,,,,,,,,
0.0007934127650979005,0.0007934127650979005,27527,,,,,,,,,,,,,,,
0.0007934127650979005,0.0007934127650979005,27527,,,,,,,,,,,,,,,
,,27527,0.0033337760251015425,44,,,,,,,,,,,,,
0.0007918343911503938,0.0007918343911503938,27589,,,,,,,,,,,,,,,
0.0007918343911503938,0.0007918343911503938,27589,,,,,,,,,,,,,,,
0.0007918343911503938,0.0007918343911503938,27589,,,,,,,,,,,,,,,
0.0007918343911503938,0.0007918343911503938,27589,,,,,,,,,,,,,,,
0.0007918343911503938,0.0007918343911503938,27589,,,,,,,,,,,,,,,
0.0007918343911503938,0.0007918343911503938,27589,,,,,,,,,,,,,,,
0.0007918343911503938,0.0007918343911503938,27589,,,,,,,,,,,,,,,
0.0007918343911503938,0.0007918343911503938,27589,,,,,,,,,,,,,,,
,,27589,0.0061212400905787945,44,,,,,,,,,,,,,
0.0007902515960623394,0.0007902515960623394,27651,,,,,,,,,,,,,,,
0.0007902515960623394,0.0007902515960623394,27651,,,,,,,,,,,,,,,
0.0007902515960623394,0.0007902515960623394,27651,,,,,,,,,,,,,,,
0.0007902515960623394,0.0007902515960623394,27651,,,,,,,,,,,,,,,
0.0007902515960623394,0.0007902515960623394,27651,,,,,,,,,,,,,,,
0.0007902515960623394,0.0007902515960623394,27651,,,,,,,,,,,,,,,
0.0007902515960623394,0.0007902515960623394,27651,,,,,,,,,,,,,,,
0.0007902515960623394,0.0007902515960623394,27651,,,,,,,,,,,,,,,
,,27651,0.005150575190782547,44,,,,,,,,,,,,,
0.0007886644038534194,0.0007886644038534194,27713,,,,,,,,,,,,,,,
0.0007886644038534194,0.0007886644038534194,27713,,,,,,,,,,,,,,,
0.0007886644038534194,0.0007886644038534194,27713,,,,,,,,,,,,,,,
0.0007886644038534194,0.0007886644038534194,27713,,,,,,,,,,,,,,,
0.0007886644038534194,0.0007886644038534194,27713,,,,,,,,,,,,,,,
0.0007886644038534194,0.0007886644038534194,27713,,,,,,,,,,,,,,,
0.0007886644038534194,0.0007886644038534194,27713,,,,,,,,,,,,,,,
0.0007886644038534194,0.0007886644038534194,27713,,,,,,,,,,,,,,,
,,27713,0.0035245381295681,44,,,,,,,,,,,,,
0.0007870728386100451,0.0007870728386100451,27775,,,,,,,,,,,,,,,
0.0007870728386100451,0.0007870728386100451,27775,,,,,,,,,,,,,,,
0.0007870728386100451,0.0007870728386100451,27775,,,,,,,,,,,,,,,
0.0007870728386100451,0.0007870728386100451,27775,,,,,,,,,,,,,,,
0.0007870728386100451,0.0007870728386100451,27775,,,,,,,,,,,,,,,
0.0007870728386100451,0.0007870728386100451,27775,,,,,,,,,,,,,,,
0.0007870728386100451,0.0007870728386100451,27775,,,,,,,,,,,,,,,
0.0007870728386100451,0.0007870728386100451,27775,,,,,,,,,,,,,,,
,,27775,0.004299837164580822,44,,,,,,,,,,,,,
0.0007854769244849901,0.0007854769244849901,27837,,,,,,,,,,,,,,,
0.0007854769244849901,0.0007854769244849901,27837,,,,,,,,,,,,,,,
0.0007854769244849901,0.0007854769244849901,27837,,,,,,,,,,,,,,,
0.0007854769244849901,0.0007854769244849901,27837,,,,,,,,,,,,,,,
0.0007854769244849901,0.0007854769244849901,27837,,,,,,,,,,,,,,,
0.0007854769244849901,0.0007854769244849901,27837,,,,,,,,,,,,,,,
0.0007854769244849901,0.0007854769244849901,27837,,,,,,,,,,,,,,,
0.0007854769244849901,0.0007854769244849901,27837,,,,,,,,,,,,,,,
,,27837,0.002896247198805213,44,,,,,,,,,,,,,
0.0007838766856970253,0.0007838766856970253,27899,,,,,,,,,,,,,,,
0.0007838766856970253,0.0007838766856970253,27899,,,,,,,,,,,,,,,
0.0007838766856970253,0.0007838766856970253,27899,,,,,,,,,,,,,,,
0.0007838766856970253,0.0007838766856970253,27899,,,,,,,,,,,,,,,
0.0007838766856970253,0.0007838766856970253,27899,,,,,,,,,,,,,,,
0.0007838766856970253,0.0007838766856970253,27899,,,,,,,,,,,,,,,
0.0007838766856970253,0.0007838766856970253,27899,,,,,,,,,,,,,,,
0.0007838766856970253,0.0007838766856970253,27899,,,,,,,,,,,,,,,
,,27899,0.005036333110183477,44,,,,,,,,,,,,,
0.0007822721465305481,0.0007822721465305481,27961,,,,,,,,,,,,,,,
0.0007822721465305481,0.0007822721465305481,27961,,,,,,,,,,,,,,,
0.0007822721465305481,0.0007822721465305481,27961,,,,,,,,,,,,,,,
0.0007822721465305481,0.0007822721465305481,27961,,,,,,,,,,,,,,,
0.0007822721465305481,0.0007822721465305481,27961,,,,,,,,,,,,,,,
0.0007822721465305481,0.0007822721465305481,27961,,,,,,,,,,,,,,,
0.0007822721465305481,0.0007822721465305481,27961,,,,,,,,,,,,,,,
0.0007822721465305481,0.0007822721465305481,27961,,,,,,,,,,,,,,,
,,27961,0.006147295236587524,44,,,,,,,,,,,,,
0.0007806633313352185,0.0007806633313352185,28023,,,,,,,,,,,,,,,
0.0007806633313352185,0.0007806633313352185,28023,,,,,,,,,,,,,,,
0.0007806633313352185,0.0007806633313352185,28023,,,,,,,,,,,,,,,
0.0007806633313352185,0.0007806633313352185,28023,,,,,,,,,,,,,,,
0.0007806633313352185,0.0007806633313352185,28023,,,,,,,,,,,,,,,
0.0007806633313352185,0.0007806633313352185,28023,,,,,,,,,,,,,,,
0.0007806633313352185,0.0007806633313352185,28023,,,,,,,,,,,,,,,
0.0007806633313352185,0.0007806633313352185,28023,,,,,,,,,,,,,,,
,,28023,0.0042157904244959354,44,,,,,,,,,,,,,
0.0007790502645255871,0.0007790502645255871,28085,,,,,,,,,,,,,,,
0.0007790502645255871,0.0007790502645255871,28085,,,,,,,,,,,,,,,
0.0007790502645255871,0.0007790502645255871,28085,,,,,,,,,,,,,,,
0.0007790502645255871,0.0007790502645255871,28085,,,,,,,,,,,,,,,
0.0007790502645255871,0.0007790502645255871,28085,,,,,,,,,,,,,,,
0.0007790502645255871,0.0007790502645255871,28085,,,,,,,,,,,,,,,
0.0007790502645255871,0.0007790502645255871,28085,,,,,,,,,,,,,,,
0.0007790502645255871,0.0007790502645255871,28085,,,,,,,,,,,,,,,
,,28085,0.005429164972156286,44,,,,,,,,,,,,,
,,11000,,,20.926719665527344,61.393760681152344,0.9271856546401978,,,,,,,,,,
,,11001,,,16.601360321044922,51.48651123046875,0.9303253293037415,,,,,,,,,,
,,11002,,,27.153186798095703,63.11845779418945,0.9216632843017578,,,,,,,,,,
,,11003,,,24.911928176879883,65.37260437011719,0.902290940284729,,,,,,,,,,
,,11004,,,15.339805603027344,50.761024475097656,0.9267494082450867,,,,,,,,,,
,,11005,,,25.703577041625977,67.33924865722656,0.9176018834114075,,,,,,,,,,
,,11006,,,20.828210830688477,58.3226203918457,0.9257606267929077,,,,,,,,,,
,,11007,,,26.116260528564453,66.43586730957031,0.9195195436477661,,,,,,,,,,
,,11008,,,17.48895263671875,52.312339782714844,0.9313558340072632,,,,,,,,,,
,,11009,,,24.15342140197754,66.07611846923828,0.9113956689834595,,,,,,,,,,
,,11010,,,21.04829978942871,58.01454544067383,0.9320710897445679,,,,,,,,,,
,,11011,,,14.127960205078125,46.515724182128906,0.9441049695014954,,,,,,,,,,
,,11012,,,27.156475067138672,70.58602142333984,0.9156147241592407,,,,,,,,,,
,,11013,,,41.135337829589844,87.843994140625,0.8804110288619995,,,,,,,,,,
,,11014,,,28.269989013671875,67.71080017089844,0.901778519153595,,,,,,,,,,
,,11015,,,21.23489761352539,59.40608596801758,0.9215956926345825,,,,,,,,,,
,,11016,,,14.559127807617188,48.741859436035156,0.9452152252197266,,,,,,,,,,
,,11017,,,20.553621292114258,56.891510009765625,0.9137666821479797,,,,,,,,,,
,,11018,,,23.93204116821289,63.7002067565918,0.91797935962677,,,,,,,,,,
,,11019,,,25.81865882873535,64.64815521240234,0.9146686792373657,,,,,,,,,,
,,11020,,,25.002586364746094,66.97880554199219,0.9127963185310364,,,,,,,,,,
,,11021,,,23.27383804321289,65.54246520996094,0.9114404916763306,,,,,,,,,,
,,11022,,,25.404338836669922,65.19415283203125,0.9152582883834839,,,,,,,,,,
,,11023,,,20.418743133544922,57.93845748901367,0.9261114001274109,,,,,,,,,,
,,11024,,,18.200927734375,52.704429626464844,0.9344322085380554,,,,,,,,,,
,,11025,,,34.71547317504883,83.135986328125,0.9065349698066711,,,,,,,,,,
,,11026,,,20.214120864868164,55.160377502441406,0.9172878265380859,,,,,,,,,,
,,11027,,,20.151357650756836,58.4135856628418,0.9187509417533875,,,,,,,,,,
,,11028,,,24.439828872680664,61.574462890625,0.9011734127998352,,,,,,,,,,
,,11029,,,19.836772918701172,55.532981872558594,0.9226781725883484,,,,,,,,,,
,,11030,,,22.171009063720703,64.094482421875,0.9235221147537231,,,,,,,,,,
,,11031,,,25.57662582397461,68.95391845703125,0.910119891166687,,,,,,,,,,
,,11032,,,24.421772003173828,64.833984375,0.9071693420410156,,,,,,,,,,
,,11033,,,28.928726196289062,68.91386413574219,0.9104048013687134,,,,,,,,,,
,,11034,,,26.887500762939453,69.37618255615234,0.8991996645927429,,,,,,,,,,
,,11035,,,32.968101501464844,76.18693542480469,0.8961397409439087,,,,,,,,,,
,,11036,,,18.072216033935547,55.27909469604492,0.9137115478515625,,,,,,,,,,
,,11037,,,26.04184341430664,67.08592224121094,0.9083440899848938,,,,,,,,,,
,,11038,,,30.363616943359375,68.02851867675781,0.9119304418563843,,,,,,,,,,
,,11039,,,16.739774703979492,50.523536682128906,0.9128884077072144,,,,,,,,,,
,,11040,,,24.515995025634766,63.99007034301758,0.9221051931381226,,,,,,,,,,
,,11041,,,20.964282989501953,57.19769287109375,0.9141817092895508,,,,,,,,,,
,,11042,,,18.86142349243164,55.76606369018555,0.930986225605011,,,,,,,,,,
,,11043,,,19.131610870361328,52.9018669128418,0.9287165403366089,,,,,,,,,,
,,11044,,,31.246118545532227,78.65185546875,0.9071809649467468,,,,,,,,,,
,,11045,,,23.98117446899414,59.459495544433594,0.9228665232658386,,,,,,,,,,
,,11046,,,26.22637939453125,67.7822494506836,0.9103633165359497,,,,,,,,,,
,,11047,,,27.551605224609375,68.2630386352539,0.9009296298027039,,,,,,,,,,
,,11048,,,19.84758186340332,58.090179443359375,0.9301223754882812,,,,,,,,,,
,,11049,,,28.0293025970459,68.57194519042969,0.8936618566513062,,,,,,,,,,
,,11050,,,28.323047637939453,72.79849243164062,0.9019516110420227,,,,,,,,,,
,,11051,,,19.726999282836914,57.2402229309082,0.9369876980781555,,,,,,,,,,
,,11052,,,18.334575653076172,54.16887283325195,0.9227122068405151,,,,,,,,,,
,,11053,,,18.227142333984375,53.39128494262695,0.9204391241073608,,,,,,,,,,
,,11054,,,19.881397247314453,53.654685974121094,0.9302018880844116,,,,,,,,,,
,,11055,,,15.342646598815918,48.348907470703125,0.9224746823310852,,,,,,,,,,
,,11056,,,23.881587982177734,61.471290588378906,0.92280113697052,,,,,,,,,,
,,11057,,,27.159076690673828,70.34336853027344,0.9122406840324402,,,,,,,,,,
,,11058,,,20.588768005371094,56.54636764526367,0.9279739260673523,,,,,,,,,,
,,11059,,,23.6026554107666,60.05330276489258,0.9111951589584351,,,,,,,,,,
,,11060,,,35.380836486816406,83.50408172607422,0.9014183282852173,,,,,,,,,,
,,11061,,,24.149038314819336,63.30095291137695,0.922385573387146,,,,,,,,,,
,,11062,,,22.858600616455078,61.8901252746582,0.9224550127983093,,,,,,,,,,
,,11063,,,22.86433982849121,63.74786376953125,0.9104835391044617,,,,,,,,,,
,,11064,,,26.033092498779297,65.32349395751953,0.9056386947631836,,,,,,,,,,
,,11065,,,19.138036727905273,54.0946044921875,0.9245806932449341,,,,,,,,,,
,,11066,,,26.9188232421875,69.40992736816406,0.9137932062149048,,,,,,,,,,
,,11067,,,23.105974197387695,60.93292999267578,0.9164882898330688,,,,,,,,,,
,,11068,,,19.461719512939453,54.751686096191406,0.9354190826416016,,,,,,,,,,
,,11069,,,15.69030475616455,52.89482498168945,0.9342986941337585,,,,,,,,,,
,,11070,,,29.4924373626709,70.1759033203125,0.9123331308364868,,,,,,,,,,
,,11071,,,22.224834442138672,62.6644287109375,0.9208671450614929,,,,,,,,,,
,,11072,,,19.644319534301758,55.07988357543945,0.9302228689193726,,,,,,,,,,
,,11073,,,25.215343475341797,63.141868591308594,0.9114434123039246,,,,,,,,,,
,,11074,,,28.167858123779297,68.72773742675781,0.9108602404594421,,,,,,,,,,
,,11075,,,20.761281967163086,57.862815856933594,0.9191317558288574,,,,,,,,,,
,,11076,,,25.566051483154297,64.29554748535156,0.9278651475906372,,,,,,,,,,
,,11077,,,14.555597305297852,49.525291442871094,0.940060019493103,,,,,,,,,,
,,11078,,,27.3198184967041,69.73979187011719,0.904340922832489,,,,,,,,,,
,,11079,,,21.349443435668945,59.852783203125,0.9178043603897095,,,,,,,,,,
,,11080,,,20.183048248291016,56.05376052856445,0.9211370348930359,,,,,,,,,,
,,11081,,,25.279552459716797,66.7640151977539,0.9142414331436157,,,,,,,,,,
,,11082,,,23.85452651977539,62.59272384643555,0.9141691327095032,,,,,,,,,,
,,11083,,,22.67184066772461,62.33240509033203,0.9090320467948914,,,,,,,,,,
,,11084,,,23.852535247802734,64.72037506103516,0.922136664390564,,,,,,,,,,
,,11085,,,17.91446304321289,52.750877380371094,0.9214223027229309,,,,,,,,,,
,,11086,,,22.8386287689209,62.11974334716797,0.9132784008979797,,,,,,,,,,
,,11087,,,19.43416976928711,55.07597732543945,0.9213159680366516,,,,,,,,,,
,,11088,,,24.69778823852539,64.91300201416016,0.915926456451416,,,,,,,,,,
,,11089,,,23.07122802734375,64.4710693359375,0.9164678454399109,,,,,,,,,,
,,11090,,,28.086034774780273,73.10466003417969,0.911227822303772,,,,,,,,,,
,,11091,,,16.957998275756836,52.27293014526367,0.9346851110458374,,,,,,,,,,
,,11092,,,20.918949127197266,58.100006103515625,0.91962069272995,,,,,,,,,,
,,11093,,,20.534679412841797,55.33671951293945,0.923465371131897,,,,,,,,,,
,,11094,,,18.516937255859375,55.0668830871582,0.9253743886947632,,,,,,,,,,
,,11095,,,16.019487380981445,46.09144973754883,0.9352911114692688,,,,,,,,,,
,,11096,,,24.598388671875,66.75251770019531,0.9229118227958679,,,,,,,,,,
,,11097,,,15.614214897155762,52.4278678894043,0.9353963732719421,,,,,,,,,,
,,11098,,,16.031734466552734,47.069541931152344,0.9323172569274902,,,,,,,,,,
,,11099,,,21.15915870666504,56.84355926513672,0.9277259707450867,,,,,,,,,,
,,11100,,,33.853065490722656,74.54138946533203,0.8953366279602051,,,,,,,,,,
,,11101,,,17.419292449951172,54.225067138671875,0.9300039410591125,,,,,,,,,,
,,11102,,,25.978466033935547,69.34519958496094,0.9118574261665344,,,,,,,,,,
,,11103,,,23.38197898864746,61.66375732421875,0.9196855425834656,,,,,,,,,,
,,11104,,,28.467605590820312,70.77796173095703,0.9043200612068176,,,,,,,,,,
,,11105,,,19.670528411865234,55.1147346496582,0.9282894134521484,,,,,,,,,,
,,11106,,,38.443016052246094,87.34306335449219,0.8857134580612183,,,,,,,,,,
,,11107,,,22.324085235595703,65.25639343261719,0.9082271456718445,,,,,,,,,,
,,11108,,,26.659093856811523,65.84538269042969,0.9008577466011047,,,,,,,,,,
,,11109,,,25.27457046508789,66.83158874511719,0.9111093282699585,,,,,,,,,,
,,11110,,,15.977834701538086,51.13645553588867,0.9307447671890259,,,,,,,,,,
,,11111,,,19.61638069152832,57.1968879699707,0.9240878820419312,,,,,,,,,,
,,11112,,,22.517742156982422,61.08488082885742,0.9196392297744751,,,,,,,,,,
,,11113,,,18.892427444458008,51.988037109375,0.927824854850769,,,,,,,,,,
,,11114,,,28.890405654907227,67.4286117553711,0.906903088092804,,,,,,,,,,
,,11115,,,31.0617733001709,75.7579345703125,0.8993222117424011,,,,,,,,,,
,,11116,,,35.82391357421875,75.86268615722656,0.9050222635269165,,,,,,,,,,
,,11117,,,19.598068237304688,54.572967529296875,0.9165717959403992,,,,,,,,,,
,,11118,,,20.246145248413086,54.22539138793945,0.9232803583145142,,,,,,,,,,
,,11119,,,30.581615447998047,75.51666259765625,0.9073883891105652,,,,,,,,,,
,,11120,,,23.028976440429688,61.06543731689453,0.907941460609436,,,,,,,,,,
,,11121,,,15.99657917022705,50.92719650268555,0.9375303387641907,,,,,,,,,,
,,11122,,,32.93079376220703,75.68266296386719,0.9051124453544617,,,,,,,,,,
,,11123,,,27.040979385375977,66.07286834716797,0.9038108587265015,,,,,,,,,,
,,11124,,,26.264240264892578,69.39836883544922,0.9073736071586609,,,,,,,,,,
,,11125,,,26.122838973999023,66.43983459472656,0.9158549308776855,,,,,,,,,,
,,11126,,,26.50929832458496,69.22860717773438,0.9140345454216003,,,,,,,,,,
,,11127,,,19.545927047729492,57.690223693847656,0.9340275526046753,,,,,,,,,,
,,11128,,,22.6951961517334,57.7097282409668,0.9206018447875977,,,,,,,,,,
,,11129,,,26.382770538330078,68.65386962890625,0.9051827192306519,,,,,,,,,,
,,11130,,,25.54269790649414,67.31581115722656,0.9279143214225769,,,,,,,,,,
,,11131,,,28.436487197875977,73.96940612792969,0.8946762084960938,,,,,,,,,,
,,11132,,,22.71300506591797,59.40985870361328,0.9197276830673218,,,,,,,,,,
,,11133,,,20.60786247253418,61.02104949951172,0.9253352880477905,,,,,,,,,,
,,11134,,,24.948589324951172,64.2262954711914,0.9067440032958984,,,,,,,,,,
,,11135,,,31.288402557373047,72.88429260253906,0.9120756387710571,,,,,,,,,,
,,11136,,,18.950700759887695,55.59307098388672,0.9302156567573547,,,,,,,,,,
,,11137,,,22.685745239257812,66.06735229492188,0.9114965200424194,,,,,,,,,,
,,11138,,,20.143789291381836,61.089027404785156,0.9296924471855164,,,,,,,,,,
,,11139,,,20.155466079711914,56.8189811706543,0.9223214983940125,,,,,,,,,,
,,11140,,,18.465957641601562,54.418540954589844,0.9189721941947937,,,,,,,,,,
,,11141,,,38.07373046875,87.66521453857422,0.8950401544570923,,,,,,,,,,
,,11142,,,34.34563064575195,81.8668212890625,0.8984454870223999,,,,,,,,,,
,,11143,,,17.922245025634766,52.82014083862305,0.9228081703186035,,,,,,,,,,
,,11144,,,14.411148071289062,49.81143569946289,0.9322867393493652,,,,,,,,,,
,,11145,,,26.929088592529297,69.81425476074219,0.9139741659164429,,,,,,,,,,
,,11146,,,37.716033935546875,84.87931060791016,0.8781815767288208,,,,,,,,,,
,,11147,,,17.952608108520508,53.775230407714844,0.9327227473258972,,,,,,,,,,
,,11148,,,24.471385955810547,63.53666305541992,0.9147832989692688,,,,,,,,,,
,,11149,,,29.317800521850586,73.97977447509766,0.9030120968818665,,,,,,,,,,
,,11150,,,23.94059181213379,64.44244384765625,0.923495888710022,,,,,,,,,,
,,11151,,,25.455554962158203,66.97662353515625,0.9187318086624146,,,,,,,,,,
,,11152,,,17.79783058166504,54.122093200683594,0.9335579872131348,,,,,,,,,,
,,11153,,,21.494237899780273,61.0757942199707,0.9065065383911133,,,,,,,,,,
,,11154,,,24.620447158813477,68.72721099853516,0.9157732725143433,,,,,,,,,,
,,11155,,,22.470701217651367,59.1436653137207,0.9104776382446289,,,,,,,,,,
,,11156,,,19.16895294189453,56.530982971191406,0.9326061010360718,,,,,,,,,,
,,11157,,,20.48188018798828,60.46559524536133,0.9164325594902039,,,,,,,,,,
,,11158,,,17.55486488342285,52.308204650878906,0.9236772656440735,,,,,,,,,,
,,11159,,,22.65622329711914,60.46527862548828,0.9216429591178894,,,,,,,,,,
,,11160,,,25.712215423583984,66.8770523071289,0.8983060717582703,,,,,,,,,,
,,11161,,,19.140533447265625,55.784568786621094,0.9266499280929565,,,,,,,,,,
,,11162,,,24.06671142578125,66.44725036621094,0.9085391759872437,,,,,,,,,,
,,11163,,,31.239110946655273,73.57587432861328,0.9127911329269409,,,,,,,,,,
,,11164,,,19.000699996948242,54.5228271484375,0.9268375635147095,,,,,,,,,,
,,11165,,,17.124374389648438,53.58576583862305,0.9315859079360962,,,,,,,,,,
,,11166,,,18.591327667236328,54.4440803527832,0.931207537651062,,,,,,,,,,
,,11167,,,39.347816467285156,87.20204162597656,0.8796404004096985,,,,,,,,,,
,,11168,,,32.14239501953125,75.17008972167969,0.8892178535461426,,,,,,,,,,
,,11169,,,27.91525650024414,71.18897247314453,0.9042690396308899,,,,,,,,,,
,,11170,,,29.043689727783203,69.32066345214844,0.8879802823066711,,,,,,,,,,
,,11171,,,18.13525390625,50.40528869628906,0.9308624267578125,,,,,,,,,,
,,11172,,,16.291187286376953,51.507354736328125,0.9340683221817017,,,,,,,,,,
,,11173,,,19.69745445251465,58.729331970214844,0.9208827018737793,,,,,,,,,,
,,11174,,,21.726964950561523,59.649925231933594,0.9281846284866333,,,,,,,,,,
,,11175,,,27.868755340576172,69.4050521850586,0.9091686010360718,,,,,,,,,,
,,11176,,,14.89814567565918,48.075111389160156,0.9340335130691528,,,,,,,,,,
,,11177,,,21.800674438476562,61.831390380859375,0.9190543293952942,,,,,,,,,,
,,11178,,,19.17318344116211,49.59580612182617,0.9240115880966187,,,,,,,,,,
,,11179,,,28.35531234741211,68.81793212890625,0.9130486249923706,,,,,,,,,,
,,11180,,,20.916452407836914,58.802085876464844,0.9355783462524414,,,,,,,,,,
,,11181,,,28.652502059936523,73.6585464477539,0.8980574607849121,,,,,,,,,,
,,11182,,,30.20998764038086,74.0984878540039,0.9049412608146667,,,,,,,,,,
,,11183,,,24.811283111572266,65.6014404296875,0.9215438961982727,,,,,,,,,,
,,11184,,,23.84741973876953,63.7220573425293,0.9159094095230103,,,,,,,,,,
,,11185,,,23.159610748291016,64.44426727294922,0.9067972302436829,,,,,,,,,,
,,11186,,,21.118541717529297,60.80967330932617,0.915838360786438,,,,,,,,,,
,,11187,,,21.260873794555664,59.36153030395508,0.9166527986526489,,,,,,,,,,
,,11188,,,36.28627395629883,85.97966003417969,0.9009254574775696,,,,,,,,,,
,,11189,,,17.142589569091797,51.217857360839844,0.9280120730400085,,,,,,,,,,
,,11190,,,26.894161224365234,64.48997497558594,0.9113500714302063,,,,,,,,,,
,,11191,,,25.6392765045166,67.96293640136719,0.9094629287719727,,,,,,,,,,
,,11192,,,25.05869483947754,62.51251983642578,0.9234855771064758,,,,,,,,,,
,,11193,,,27.732845306396484,70.58082580566406,0.8847166299819946,,,,,,,,,,
,,11194,,,20.697298049926758,61.241859436035156,0.9222627878189087,,,,,,,,,,
,,11195,,,26.616052627563477,67.26762390136719,0.9134863018989563,,,,,,,,,,
,,11196,,,32.38019561767578,78.21268463134766,0.9078258275985718,,,,,,,,,,
,,11197,,,35.15507888793945,76.3504409790039,0.9053281545639038,,,,,,,,,,
,,11198,,,29.438068389892578,73.65032958984375,0.9080499410629272,,,,,,,,,,
,,11199,,,21.473072052001953,61.41407012939453,0.9185764193534851,,,,,,,,,,
,,11200,,,22.6044979095459,61.3718147277832,0.9232560992240906,,,,,,,,,,
,,11201,,,24.8879451751709,66.25532531738281,0.9146636128425598,,,,,,,,,,
,,11202,,,17.560129165649414,54.503448486328125,0.9212037920951843,,,,,,,,,,
,,11203,,,16.1270809173584,50.97897720336914,0.9289413690567017,,,,,,,,,,
,,11204,,,16.155229568481445,48.837425231933594,0.9386442303657532,,,,,,,,,,
,,11205,,,19.69167709350586,58.24909591674805,0.925530731678009,,,,,,,,,,
,,11206,,,19.876781463623047,57.939842224121094,0.9311851263046265,,,,,,,,,,
,,11207,,,22.06389617919922,60.912208557128906,0.9267452359199524,,,,,,,,,,
,,11208,,,21.21491813659668,58.46724319458008,0.9312126040458679,,,,,,,,,,
,,11209,,,25.694005966186523,62.0360221862793,0.9063057899475098,,,,,,,,,,
,,11210,,,23.375917434692383,60.09100341796875,0.9151188135147095,,,,,,,,,,
,,11211,,,16.518136978149414,51.059146881103516,0.9298513531684875,,,,,,,,,,
,,11212,,,18.242284774780273,56.626365661621094,0.9273338317871094,,,,,,,,,,
,,11213,,,17.08919334411621,50.9540901184082,0.9288582801818848,,,,,,,,,,
,,11214,,,13.21441650390625,44.61948776245117,0.9410899877548218,,,,,,,,,,
,,11215,,,21.08599853515625,57.9632453918457,0.9234241247177124,,,,,,,,,,
,,11216,,,20.286428451538086,58.52507400512695,0.9192126989364624,,,,,,,,,,
,,11217,,,16.021940231323242,50.57904815673828,0.9387413859367371,,,,,,,,,,
